1503348144710,motor-03,0,212.92109610384657,149.9418310041466,86.22351831892671,119.51508047377385,1.3356586428106842
1503348145710,motor-03,0,212.85485508844303,149.51905469249795,87.20932177719317,122.82256267780912,1.3988518082573587
1503348146710,motor-03,0,213.27391359638085,151.42291195913938,88.20411538781671,111.14372215321035,1.284754718333613
1503348147710,motor-03,0,212.62330938127917,148.61171274337119,89.16113019009792,123.94866581103852,1.2845750679531194
1503348148710,motor-03,0,213.44638163448832,149.81215407196044,90.12045921350935,52.819481152142316,0.017237379328038212
1503348149710,motor-03,0,212.13565977223803,150.4371758895402,91.0763826626807,46.92938669068902,0.010093777596297891
1503348150710,motor-03,0,213.59183418227212,148.80383647404912,92.00657681714698,51.13777234579729,0.012846672258273115
1503348151710,motor-03,0,213.2398682696325,148.16940392825347,92.92118814786522,50.65570420164144,0.01706854597371575
1503348152710,motor-03,0,212.39914836532577,149.87967789494238,93.8435850775465,48.07682489241679,0.017156985523449762
1503348153710,motor-03,0,212.46647676846106,151.6104881345619,94.7738930593032,59.06437535169417,0.013195115974826038
1503348154710,motor-03,0,212.64721431470204,150.49418454283037,95.6838465556842,43.47353543891431,0.012129728459165823
1503348155710,motor-03,0,213.99625115002647,150.14286834279275,96.581222486721,46.98576831815231,0.014257836822992004
1503348156710,motor-03,0,213.34261587930033,149.2658103104024,97.46094178392677,51.466445701956914,0.013338119610322618
1503348157710,motor-03,0,212.35409358293558,148.9175587264023,98.32841619747889,59.41739321767557,0.0153989745681706
1503348158710,motor-03,0,212.2840728626608,148.07404192263357,99.17886505053816,44.06537530404519,0.014644804459393052
1503348159710,motor-03,0,212.72138692306777,150.9648621100484,100.04942853492226,53.882515437930664,0.01839483571908666
1503348160710,motor-03,0,213.33989227907983,151.19531482500233,100.91356786634056,51.1625724002694,0.015031457656193382
1503348161710,motor-03,0,0,0,207.20397450256704,0,0
1503348162710,motor-03,0,0,0,204.73037561314342,0,0
1503348163710,motor-03,0,0,0,200.38674880208754,0,0
1503348164710,motor-03,0,0,0,215.04315004431655,0,0
1503348165710,motor-03,0,0,0,212.46719965276603,0,0
1503348166710,motor-03,0,0,0,214.25648787411012,0,0
1503348167710,motor-03,0,0,0,210.5158925356572,0,0
1503348168710,motor-03,0,0,0,201.15127274457882,0,0
1503348169710,motor-03,0,0,0,219.59714787091013,0,0
1503348170710,motor-03,0,0,0,207.03725342123641,0,0
1503348171710,motor-03,0,0,0,217.31222125888567,0,0
1503348172710,motor-03,0,0,0,213.19329764128045,0,0
1503348173710,motor-03,0,0,0,217.5049971815437,0,0
1503348174710,motor-03,0,0,0,218.88291023528603,0,0
1503348175710,motor-03,0,0,0,219.014359365132,0,0
